,latitude,longitude,start_time,end_time,duration_time,cluster
154,38.032882,-78.513558,2025-02-02 10:55:42.080000-05:00,2025-02-02 11:50:24.955000-05:00,0 days 00:54:42.875000,9
155,38.033553,-78.507977,2025-02-02 12:00:41.948000-05:00,2025-02-02 13:31:04.618000-05:00,0 days 01:30:22.670000,0
156,38.035037,-78.517565,2025-02-02 12:00:41.948000-05:00,2025-02-02 12:04:54.858000-05:00,0 days 00:04:12.910000,10
157,38.029297,-78.510103,2025-02-02 13:33:52.012000-05:00,2025-02-02 15:57:15.751000-05:00,0 days 02:23:23.739000,2
158,38.033553,-78.507977,2025-02-02 16:08:31.623000-05:00,2025-02-02 17:08:03.857000-05:00,0 days 00:59:32.234000,0
159,38.029297,-78.510103,2025-02-02 17:09:44-05:00,2025-02-03 09:26:47-05:00,0 days 16:17:03,2
160,38.031619,-78.510846,2025-02-03 09:29:16.827000-05:00,2025-02-03 18:17:41.860000-05:00,0 days 08:48:25.033000,1
161,38.031619,-78.510846,2025-02-03 09:29:16.827000-05:00,2025-02-03 09:33:19.068000-05:00,0 days 00:04:02.241000,1
162,38.029297,-78.510103,2025-02-03 18:20:06.685000-05:00,2025-02-03 19:54:07.951000-05:00,0 days 01:34:01.266000,2
163,38.033553,-78.507977,2025-02-03 19:54:07.951000-05:00,2025-02-03 22:39:08.999000-05:00,0 days 02:45:01.048000,0
164,38.032882,-78.513558,2025-02-03 19:59:24.211000-05:00,2025-02-03 22:36:15.162000-05:00,0 days 02:36:50.951000,9
165,38.029297,-78.510103,2025-02-03 22:41:10.402000-05:00,2025-02-04 10:52:25.999000-05:00,0 days 12:11:15.597000,2
166,38.031619,-78.510846,2025-02-04 10:54:39.617000-05:00,2025-02-04 12:23:27.647000-05:00,0 days 01:28:48.030000,1
167,38.031619,-78.510846,2025-02-04 10:54:39.617000-05:00,2025-02-04 12:23:27.647000-05:00,0 days 01:28:48.030000,1
168,38.029297,-78.510103,2025-02-04 12:23:27.647000-05:00,2025-02-04 14:03:59.433000-05:00,0 days 01:40:31.786000,2
169,38.033553,-78.507977,2025-02-04 14:15:09-05:00,2025-02-04 16:51:25.500000-05:00,0 days 02:36:16.500000,0
170,38.036457,-78.505368,2025-02-04 14:16:23.345000-05:00,2025-02-04 16:51:25.500000-05:00,0 days 02:35:02.155000,12
171,38.031619,-78.510846,2025-02-04 17:01:05.993000-05:00,2025-02-04 19:04:04.631000-05:00,0 days 02:02:58.638000,1
172,38.029297,-78.510103,2025-02-04 19:04:04.631000-05:00,2025-02-04 20:22:50-05:00,0 days 01:18:45.369000,2
173,38.036457,-78.505368,2025-02-04 20:34:58-05:00,2025-02-04 22:58:07.657000-05:00,0 days 02:23:09.657000,12
174,38.036457,-78.505368,2025-02-04 20:34:58-05:00,2025-02-04 22:58:07.657000-05:00,0 days 02:23:09.657000,12
175,38.029297,-78.510103,2025-02-04 23:13:26.320000-05:00,2025-02-05 10:49:19.081000-05:00,0 days 11:35:52.761000,2
176,38.029297,-78.510103,2025-02-05 16:45:56.382000-05:00,2025-02-05 20:04:47.670000-05:00,0 days 03:18:51.288000,2
177,38.033553,-78.507977,2025-02-05 20:07:26.477000-05:00,2025-02-06 00:03:51.693000-05:00,0 days 03:56:25.216000,0
178,38.029327,-78.510056,2025-02-06 00:04:36.819000-05:00,2025-02-06 10:59:25.999000-05:00,0 days 10:54:49.180000,2
179,38.031619,-78.510846,2025-02-06 10:59:25.999000-05:00,2025-02-06 12:23:38.999000-05:00,0 days 01:24:13,1
