,latitude,longitude,start_time,end_time,duration_time,cluster
46,38.026474,-78.519021,2025-01-20 12:58:55.817000-05:00,2025-01-20 14:37:41.576000-05:00,0 days 01:38:45.759000,10
47,38.026474,-78.519021,2025-01-20 14:37:41.576000-05:00,2025-01-20 15:37:25-05:00,0 days 00:59:43.424000,10
48,38.033553,-78.507977,2025-01-20 18:04:18.351000-05:00,2025-01-20 20:03:33.999000-05:00,0 days 01:59:15.648000,1
49,38.032882,-78.513558,2025-01-20 18:06:15.999000-05:00,2025-01-20 20:03:33.999000-05:00,0 days 01:57:18,4
50,38.026474,-78.519021,2025-01-20 20:14:18.007000-05:00,2025-01-20 21:35:13.295000-05:00,0 days 01:20:55.288000,10
51,38.034093,-78.508209,2025-01-20 21:56:14.905000-05:00,2025-01-21 12:58:24.170000-05:00,0 days 15:02:09.265000,3
52,38.036336,-78.507255,2025-01-21 12:58:24.170000-05:00,2025-01-21 13:28:24-05:00,0 days 00:29:59.830000,16
53,38.036336,-78.507255,2025-01-21 13:51:49.868000-05:00,2025-01-21 14:10:35.714000-05:00,0 days 00:18:45.846000,16
54,38.034577,-78.499208,2025-01-21 14:18:23.717000-05:00,2025-01-21 14:27:31.773000-05:00,0 days 00:09:08.056000,-1
55,38.035618,-78.50611,2025-01-21 14:34:27.451000-05:00,2025-01-21 15:50:38.274000-05:00,0 days 01:16:10.823000,17
56,38.034093,-78.508209,2025-01-21 15:53:33.100000-05:00,2025-01-21 19:04:22.048000-05:00,0 days 03:10:48.948000,3
57,38.033553,-78.507977,2025-01-21 19:08:45.999000-05:00,2025-01-21 22:09:23.936000-05:00,0 days 03:00:37.937000,1
58,38.032882,-78.513558,2025-01-21 19:10:13-05:00,2025-01-21 22:09:23.936000-05:00,0 days 02:59:10.936000,4
59,38.034093,-78.508209,2025-01-21 23:12:29.976000-05:00,2025-01-22 08:55:00.999000-05:00,0 days 09:42:31.023000,3
60,38.032009,-78.51053,2025-01-22 08:55:00.999000-05:00,2025-01-22 09:55:36.923000-05:00,0 days 01:00:35.924000,0
61,38.034093,-78.508209,2025-01-22 09:55:36.923000-05:00,2025-01-22 12:26:08.638000-05:00,0 days 02:30:31.715000,3
62,38.032009,-78.51053,2025-01-22 12:28:10.998000-05:00,2025-01-22 18:30:06.254000-05:00,0 days 06:01:55.256000,0
63,38.011213,-78.499139,2025-01-22 18:40:58.999000-05:00,2025-01-22 20:25:49.844000-05:00,0 days 01:44:50.845000,18
64,38.026474,-78.519021,2025-01-22 20:30:04.999000-05:00,2025-01-22 22:04:18.967000-05:00,0 days 01:34:13.968000,10
65,38.034093,-78.508209,2025-01-22 22:08:15.998000-05:00,2025-01-22 22:12:23.998000-05:00,0 days 00:04:08,3
66,38.034093,-78.508209,2025-01-22 22:12:23.998000-05:00,2025-01-23 13:40:34.567000-05:00,0 days 15:28:10.569000,3
67,38.032573,-78.505025,2025-01-23 13:44:49.663000-05:00,2025-01-23 15:06:00.286000-05:00,0 days 01:21:10.623000,19
68,38.033553,-78.507977,2025-01-23 15:16:05.469000-05:00,2025-01-23 17:48:32.266000-05:00,0 days 02:32:26.797000,1
69,38.036457,-78.505368,2025-01-23 15:17:11.543000-05:00,2025-01-23 17:48:32.266000-05:00,0 days 02:31:20.723000,20
70,38.02989,-78.509685,2025-01-23 18:02:29.595000-05:00,2025-01-23 18:15:45.999000-05:00,0 days 00:13:16.404000,21
71,38.052815,-78.501257,2025-01-23 18:22:26.998000-05:00,2025-01-23 18:29:52-05:00,0 days 00:07:25.002000,8
72,38.034093,-78.508209,2025-01-23 18:33:38.998000-05:00,2025-01-23 18:58:26.999000-05:00,0 days 00:24:48.001000,3
73,38.036336,-78.507255,2025-01-23 18:58:26.999000-05:00,2025-01-23 19:11:53.086000-05:00,0 days 00:13:26.087000,16
74,38.026474,-78.519021,2025-01-23 20:00:02.493000-05:00,2025-01-23 21:39:24.039000-05:00,0 days 01:39:21.546000,10
75,38.034093,-78.508209,2025-01-23 21:43:57.998000-05:00,2025-01-24 08:53:34-05:00,0 days 11:09:36.002000,3
76,38.032009,-78.51053,2025-01-24 08:56:48.313000-05:00,2025-01-24 09:57:12.284000-05:00,0 days 01:00:23.971000,0
77,38.034093,-78.508209,2025-01-24 09:57:12.284000-05:00,2025-01-24 11:13:24.777000-05:00,0 days 01:16:12.493000,3
78,38.026474,-78.519021,2025-01-24 15:55:26.999000-05:00,2025-01-24 19:19:07.998000-05:00,0 days 03:23:40.999000,10
79,38.033553,-78.507977,2025-01-24 19:31:10.194000-05:00,2025-01-24 21:54:09.407000-05:00,0 days 02:22:59.213000,1
80,38.032882,-78.513558,2025-01-24 19:33:21.575000-05:00,2025-01-24 21:51:28.626000-05:00,0 days 02:18:07.051000,4
81,38.026474,-78.519021,2025-01-24 22:04:57.999000-05:00,2025-01-24 23:31:53.999000-05:00,0 days 01:26:56,10
82,38.034093,-78.508209,2025-01-24 23:51:14.999000-05:00,2025-01-25 13:43:10.999000-05:00,0 days 13:51:56,3
83,38.026474,-78.519021,2025-01-25 15:23:20.548000-05:00,2025-01-25 19:48:14-05:00,0 days 04:24:53.452000,10
