,latitude,longitude,start_time,end_time,duration_time,cluster
119,38.920449,-77.280044,2025-03-07 15:56:54.186000-05:00,2025-03-08 14:50:00-05:00,0 days 22:53:05.814000,5
120,38.952248,-77.457889,2025-03-08 15:11:01.998000-05:00,2025-03-08 18:10:10.902000-05:00,0 days 02:59:08.904000,24
121,47.376389,8.547628,2025-03-09 10:49:57.916000+01:00,2025-03-09 11:40:37.262000+01:00,0 days 00:50:39.346000,-1
122,46.684462,7.8617,2025-03-09 21:05:36.621000+01:00,2025-03-10 09:42:05.431000+01:00,0 days 12:36:28.810000,25
123,46.686409,7.859877,2025-03-10 10:12:01.399000+01:00,2025-03-10 10:30:38.824000+01:00,0 days 00:18:37.425000,-1
124,46.688908,7.897709,2025-03-10 11:49:19.590000+01:00,2025-03-10 11:58:01.999000+01:00,0 days 00:08:42.409000,26
125,46.677189,7.851834,2025-03-10 12:28:22.998000+01:00,2025-03-10 13:00:18.074000+01:00,0 days 00:31:55.076000,-1
126,46.690431,7.869051,2025-03-10 13:12:34.998000+01:00,2025-03-10 13:55:51+01:00,0 days 00:43:16.002000,-1
127,46.684462,7.8617,2025-03-10 14:11:06.680000+01:00,2025-03-10 15:30:41.599000+01:00,0 days 01:19:34.919000,25
128,46.688908,7.897709,2025-03-10 15:41:09.999000+01:00,2025-03-10 16:06:36.161000+01:00,0 days 00:25:26.162000,26
129,46.592562,7.907301,2025-03-10 16:52:29.328000+01:00,2025-03-10 17:55:30.025000+01:00,0 days 01:03:00.697000,-1
130,46.684462,7.8617,2025-03-10 18:14:35.999000+01:00,2025-03-11 10:00:05.250000+01:00,0 days 15:45:29.251000,25
131,46.624713,8.018898,2025-03-11 10:27:58.999000+01:00,2025-03-11 10:56:30.132000+01:00,0 days 00:28:31.133000,-1
132,46.624256,8.019212,2025-03-11 10:35:19.650000+01:00,2025-03-11 10:45:02.999000+01:00,0 days 00:09:43.349000,-1
133,46.625116,8.041792,2025-03-11 11:07:39.999000+01:00,2025-03-11 11:22:44.685000+01:00,0 days 00:15:04.686000,27
134,46.659865,8.053821,2025-03-11 11:46:50.999000+01:00,2025-03-11 11:48:16.999000+01:00,0 days 00:01:26,-1
135,46.660364,8.053488,2025-03-11 11:48:16.999000+01:00,2025-03-11 12:35:56+01:00,0 days 00:47:39.001000,-1
136,46.646743,8.051738,2025-03-11 12:35:56+01:00,2025-03-11 12:49:59.998000+01:00,0 days 00:14:03.998000,-1
